Id,Artnamn,Vetenskapligt namn,Antal,Ålder-Stadium,Kön,Aktivitet,Ost,Nord,Startdatum,Slutdatum,Publik kommentar,Biotop-beskrivning
127692488,Rovfjäril,Pieris rapae,4,imago/adult, , ,1504020,6227110,2025-08-18,2025-08-18,,
127098958,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1501230,6224270,2025-07-23,2025-07-23,,
127090147,Rovfjäril,Pieris rapae,1,imago/adult, , ,1588888,6618926,2025-07-20,2025-07-20,,
128028742,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1501230,6224270,2025-08-28,2025-08-28,,
126896586,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1453590,6600280,2025-07-24,2025-07-24,,
125704437,Rovfjäril,Pieris rapae,2, , , ,1627788,6589610,2025-05-19,2025-05-19,,
128859151,Rovfjäril,Pieris rapae,4, , ,födosökande,1304271,6260722,2025-10-01,2025-10-01,,
125675381,Rovfjäril,Pieris rapae,2, , ,friflygande,1315529,6244088,2025-05-26,2025-05-26,,
127330226,Rovfjäril,Pieris rapae,noterad, , ,födosökande,1317546,6239373,2025-08-08,2025-08-08,,
128348225,Rovfjäril,Pieris rapae,10, , ,friflygande,1390272,6141401,2025-09-08,2025-09-08,,
124745405,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1315080,6235687,2025-05-01,2025-05-01,,
128424571,Rovfjäril,Pieris rapae,6, , ,friflygande,1308844,6264347,2025-09-13,2025-09-13,,
127422667,Rovfjäril,Pieris rapae,2, , ,friflygande,1403538,6201723,2025-07-18,2025-07-18,,
127632412,Rovfjäril,Pieris rapae,3, , ,parning/parningsceremonier,1398782,6223265,2025-07-18,2025-07-18,,
127498767,Rovfjäril,Pieris rapae,2, , , ,1330922,6244851,2025-08-13,2025-08-13,,
124744804,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1316437,6237382,2025-05-01,2025-05-01,,
128348165,Rovfjäril,Pieris rapae,10, , ,friflygande,1389530,6141430,2025-09-08,2025-09-08,,
124723957,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1623660,6536920,2025-05-03,2025-05-03,,
127422916,Rovfjäril,Pieris rapae,1, ,hane,födosökande,1735718,7335178,2025-08-12,2025-08-12,,
127609453,Rovfjäril,Pieris rapae,1,imago/adult,hane, ,1729937,7084568,2025-08-14,2025-08-14,,
126818052,Rovfjäril,Pieris rapae,1,imago/adult, , ,1482463,6579122,2025-07-21,2025-07-21,,
126840745,Rovfjäril,Pieris rapae,2,imago/adult, , ,1482559,6579725,2025-07-22,2025-07-22,,
126842099,Rovfjäril,Pieris rapae,3,imago/adult, , ,1482463,6579122,2025-07-22,2025-07-22,,
127003723,Rovfjäril,Pieris rapae,1,imago/adult, , ,1482463,6579122,2025-07-26,2025-07-26,,
130248378,Rovfjäril,Pieris rapae,1,imago/adult,,friflygande,1535546,6631971,2025-08-12,2025-08-12,,
125575548,Rovfjäril,Pieris rapae,1, , , ,1311568,6317437,2025-05-31,2025-05-31,,
127052751,Rovfjäril,Pieris rapae,1, , , ,1297349,6313979,2025-07-28,2025-07-28,,
127108054,Rovfjäril,Pieris rapae,2, , , ,1297349,6313979,2025-08-02,2025-08-02,,
125811092,Rovfjäril,Pieris rapae,noterad, , , ,1372270,6589823,2025-06-08,2025-06-08,,
126100925,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1473820,6549490,2025-06-20,2025-06-20,,
128282603,Rovfjäril,Pieris rapae,1,imago/adult, , ,1623305,6533302,2025-09-07,2025-09-07,,
128634745,Rovfjäril,Pieris rapae,1,imago/adult, , ,1623305,6533302,2025-09-23,2025-09-23,,
125515059,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1607174,6665453,2025-05-29,2025-05-29,,
124469170,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1624848,6587266,2025-04-26,2025-04-26,,
127128735,Rovfjäril,Pieris rapae,6,imago/adult, ,födosökande,1593213,6625236,2025-08-03,2025-08-03,,
128289552,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1324110,6225890,2025-09-06,2025-09-06,,
127162044,Rovfjäril,Pieris rapae,5,imago/adult, ,födosökande,1315380,6208300,2025-08-04,2025-08-04,,
129567183,Rovfjäril,Pieris rapae,1, , ,friflygande,1321571,6221307,2025-11-06,2025-11-06,,
126726285,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1334200,6226920,2025-07-17,2025-07-17,,
123556118,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1330200,6227730,2025-03-28,2025-03-28,PÅ vårlök och svalört,
126556425,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1342300,6211620,2025-07-09,2025-07-09,,
126797684,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1320647,6222028,2025-07-20,2025-07-20,,
127231734,Rovfjäril,Pieris rapae,10,imago/adult, , ,1320621,6221548,2025-08-05,2025-08-05,,
127016804,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1348300,6216620,2025-07-29,2025-07-29,,
127607000,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1313514,6210440,2025-08-15,2025-08-15,,
127820280,Rovfjäril,Pieris rapae,15,imago/adult, , ,1300190,6227282,2025-08-25,2025-08-25,,
126938815,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1252703,6405621,2025-07-26,2025-07-26,,
126938887,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1252591,6405768,2025-07-26,2025-07-26,,
126939009,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1252702,6407230,2025-07-26,2025-07-26,,
125635407,Rovfjäril,Pieris rapae,1,imago/adult,hona,friflygande,1548810,6602670,2025-06-02,2025-06-02,Två svarta prickar på vingarnas ovansida gör att det bör ha varit en hona. Besökte bland annat blommande stäppsalvia. ,Blomrabatt på vår tomt
127054378,Rovfjäril,Pieris rapae,2,imago/adult, ,födosökande,1548810,6602670,2025-07-31,2025-07-31,På kungsmynta,"Tomtmark, på kungsmynta"
126937015,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1548810,6602670,2025-07-26,2025-07-26,På kungsmynta,"Tomtmark, på kungsmynta"
127762580,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1548810,6602670,2025-08-23,2025-08-23,,"Tomtmark, på anisisop"
126958324,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1548810,6602670,2025-07-27,2025-07-27,"Influgen i huset, infångad och utsläppt",Inomhus
126908734,Rovfjäril,Pieris rapae,3,imago/adult, ,födosökande,1548810,6602670,2025-07-25,2025-07-25,På kungsmynta,Tomtmark
125107002,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1466709,6569804,2025-05-15,2025-05-15,,
128694531,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1300021,6227500,2025-09-25,2025-09-25,,
128315552,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1310192,6142739,2025-09-06,2025-09-06,,
126925293,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1485357,6482619,2025-07-26,2025-07-26,,
128356868,Rovfjäril,Pieris rapae,noterad, , , ,1390370,6141388,2025-09-10,2025-09-10,,
128355403,Rovfjäril,Pieris rapae,noterad, , , ,1389531,6141436,2025-09-10,2025-09-10,,
128381032,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1541320,6293960,2025-09-08,2025-09-08,,
126974883,Rovfjäril,Pieris rapae,5,imago/adult, ,friflygande,1324658,6182577,2025-07-28,2025-07-28,minst,
126976009,Rovfjäril,Pieris rapae,5,imago/adult, ,friflygande,1324751,6182330,2025-07-28,2025-07-28,minst,
127832275,Rovfjäril,Pieris rapae,1,imago/adult, , ,1569004,6584879,2025-08-26,2025-08-26,,
126759886,Rovfjäril,Pieris rapae,1,imago/adult,,,1577320,6588539,2025-07-19,2025-07-19,,
124492037,Rovfjäril,Pieris rapae,1, ,hane,födosökande,1599990,6631990,2025-04-24,2025-04-24,På Maskros,
126814471,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1446420,6394090,2025-07-21,2025-07-21,,
127644241,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1258625,6415140,2025-08-17,2025-08-17,minst 1 ex,
126807057,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1268900,6408740,2025-07-21,2025-07-21,på åkertistel,
126857367,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1257100,6407700,2025-07-23,2025-07-23,,
128373957,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1264042,6400697,2025-09-10,2025-09-10,,
127008025,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1268900,6408740,2025-07-29,2025-07-29,minst 1 ex,
127294526,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1266320,6415830,2025-08-07,2025-08-07,,
127073188,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1265420,6408840,2025-08-01,2025-08-01,,
126910811,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1257100,6407700,2025-07-25,2025-07-25,,
128207830,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1261797,6409808,2025-09-04,2025-09-04,,
127662338,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1261797,6409808,2025-08-18,2025-08-18,på ängen med stora bestånd av ängsvädd,
127943021,Rovfjäril,Pieris rapae,1,,,,1639460,6376950,2025-08-24,2025-08-24,,
127942985,Rovfjäril,Pieris rapae,2,,,,1639460,6376950,2025-08-25,2025-08-25,,
127943126,Rovfjäril,Pieris rapae,2,,,,1639460,6376950,2025-08-19,2025-08-19,,
128480248,Rovfjäril,Pieris rapae,2,,,,1639460,6376950,2025-09-05,2025-09-05,,
128187526,Rovfjäril,Pieris rapae,2,,,,1639460,6376950,2025-09-03,2025-09-03,,
128134735,Rovfjäril,Pieris rapae,4,,,,1639460,6376950,2025-08-28,2025-08-28,,
128480301,Rovfjäril,Pieris rapae,4,,,,1639460,6376950,2025-09-04,2025-09-04,,
128480125,Rovfjäril,Pieris rapae,2,,,,1639460,6376950,2025-09-09,2025-09-09,,
127947319,Rovfjäril,Pieris rapae,1,,,,1639460,6376950,2025-08-27,2025-08-27,,
126596948,Rovfjäril,Pieris rapae,3,imago/adult, ,friflygande,1477510,6432610,2025-07-09,2025-07-09,,
128074753,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1477510,6432610,2025-08-28,2025-08-28,,
126859161,Rovfjäril,Pieris rapae,4,imago/adult, ,födosökande,1477510,6432610,2025-07-17,2025-07-17,,
128692557,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1477510,6432610,2025-09-21,2025-09-21,,
126860531,Rovfjäril,Pieris rapae,3,imago/adult, ,födosökande,1485370,6477020,2025-07-22,2025-07-22,,
127714875,Rovfjäril,Pieris rapae,30,imago/adult, ,födosökande,1279492,6353084,2025-08-21,2025-08-21,,
124780479,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1279492,6353084,2025-05-01,2025-05-01,,
126452062,Rovfjäril,Pieris rapae,10,imago/adult, ,friflygande,1279492,6353084,2025-07-06,2025-07-06,,
128074755,Rovfjäril,Pieris rapae,10,imago/adult, ,födosökande,1279492,6353084,2025-08-30,2025-08-30,,
124638465,Rovfjäril,Pieris rapae,1,,,,1312300,6236388,2025-05-01,2025-05-01,,
128215310,Rovfjäril,Pieris rapae,1,,,,1337641,6238332,2025-09-04,2025-09-04,,
124370199,Rovfjäril,Pieris rapae,10,,,,1357316,6176994,2025-04-23,2025-04-23,,
126611910,Rovfjäril,Pieris rapae,1,,,,1335648,6240256,2025-07-12,2025-07-12,,
124507297,Rovfjäril,Pieris rapae,1,,,,1337313,6242075,2025-04-27,2025-04-27,,
125665352,Rovfjäril,Pieris rapae,1,,,,1326086,6252822,2025-06-03,2025-06-03,,
125241404,Rovfjäril,Pieris rapae,3,,,,1310516,6237605,2025-05-19,2025-05-19,,
127032756,Rovfjäril,Pieris rapae,2,,,,1337641,6238332,2025-07-30,2025-07-30,,
126862101,Rovfjäril,Pieris rapae,1,,,,1337641,6238332,2025-07-23,2025-07-23,,
125554932,Rovfjäril,Pieris rapae,2,,,,1337641,6238332,2025-05-29,2025-05-29,,
127082767,Rovfjäril,Pieris rapae,4,,,,1296592,6240873,2025-08-01,2025-08-01,,
127450147,Rovfjäril,Pieris rapae,noterad,,,,1491239,6248940,2025-08-13,2025-08-13,,
125096016,Rovfjäril,Pieris rapae,noterad,,,,1491239,6248940,2025-05-14,2025-05-14,,
127633012,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1526338,6344318,2025-08-16,2025-08-16,,
127660790,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1527297,6358187,2025-08-18,2025-08-18,,
126540194,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1520430,6353240,2025-07-09,2025-07-09,,
127173105,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1510299,6348686,2025-08-05,2025-08-05,,
127048810,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1520622,6347007,2025-07-31,2025-07-31,,
126626302,Rovfjäril,Pieris rapae,1,imago/adult, , ,1263790,6439040,2025-07-11,2025-07-11,,
129099010,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1350290,6140060,2025-10-13,2025-10-13,,
128504818,Rovfjäril,Pieris rapae,1,imago/adult, ,vilande,1335709,6150094,2025-09-17,2025-09-17,,
126782898,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1348785,6164990,2025-07-19,2025-07-19,,
128520167,Rovfjäril,Pieris rapae,2,imago/adult, ,födosökande,1335709,6150094,2025-09-18,2025-09-18,,
128920078,Rovfjäril,Pieris rapae,1,imago/adult, ,vilande,1335380,6149437,2025-10-05,2025-10-05,I mindre luzernfält. ,
126716977,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1335740,6150075,2025-07-17,2025-07-17,,
126535883,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1335709,6150094,2025-07-09,2025-07-09,,
126494462,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1335709,6150094,2025-07-07,2025-07-07,,
126612040,Rovfjäril,Pieris rapae,2,imago/adult, ,födosökande,1335709,6150094,2025-07-12,2025-07-12,,
128410577,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1335709,6150094,2025-09-13,2025-09-13,,
128378553,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1335709,6150094,2025-09-11,2025-09-11,,
128504825,Rovfjäril,Pieris rapae,6,imago/adult, ,friflygande,1335740,6150075,2025-09-17,2025-09-17,Inkl. parningsförsök.,
127748908,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1486277,6246133,2025-08-18,2025-08-18,,
126754830,Rovfjäril,Pieris rapae,1,imago/adult, , ,1465780,6608050,2025-07-18,2025-07-18,,
126754829,Rovfjäril,Pieris rapae,1,imago/adult, , ,1466111,6607738,2025-07-18,2025-07-18,,
128666718,Rovfjäril,Pieris rapae,1,imago/adult, , ,1465780,6608050,2025-09-23,2025-09-23,,
126753838,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1261083,6403980,2025-07-18,2025-07-18,,
126798481,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1270451,6391517,2025-07-20,2025-07-20,,
126774360,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1260842,6403786,2025-07-19,2025-07-19,,
126969620,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1269603,6417725,2025-07-27,2025-07-27,,
127632438,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1264769,6409854,2025-07-26,2025-07-26,,
128319173,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1281483,6418061,2025-07-19,2025-07-19,,
128364607,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1261475,6405296,2025-07-18,2025-07-18,,
127712209,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1260264,6404515,2025-08-16,2025-08-16,,
126799083,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1271036,6390936,2025-07-20,2025-07-20,,
126818949,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1263331,6408767,2025-07-21,2025-07-21,,
128419929,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1268869,6397621,2025-09-13,2025-09-13,,
127292161,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1261791,6404683,2025-07-29,2025-07-29,,
128222803,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1261442,6405534,2025-09-01,2025-09-01,,
126704753,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1261905,6403783,2025-07-16,2025-07-16,,
127036069,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1260264,6404515,2025-07-30,2025-07-30,,
127035849,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1258768,6405718,2025-07-30,2025-07-30,,
125364418,Rovfjäril,Pieris rapae,noterad,,,,1468925,6573353,2025-05-24,2025-05-24,,
128360541,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1475404,6559997,2025-09-10,2025-09-10,,
127266395,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1496173,6545809,2025-08-05,2025-08-05,,
125116029,Rovfjäril,Pieris rapae,noterad,imago/adult, ,födosökande,1255807,6421676,2025-05-10,2025-05-10,,
126740188,Rovfjäril,Pieris rapae,noterad, , , ,1284898,6338967,2025-07-18,2025-07-18,,
128136616,Rovfjäril,Pieris rapae,1, , , ,1270726,6404036,2025-09-01,2025-09-01,,
127076321,Rovfjäril,Pieris rapae,noterad, , , ,1301303,6307151,2025-07-11,2025-07-11,,
126835395,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1391852,6189690,2025-07-18,2025-07-20,,
126145348,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1396292,6491459,2025-06-22,2025-06-22,,
126995533,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1625750,6540860,2025-07-28,2025-07-28,,
125794107,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1625750,6540890,2025-05-23,2025-05-23,,
129200056,Rovfjäril,Pieris rapae,1,imago/adult, , ,1529916,6295358,2025-08-16,2025-08-16,,
129199713,Rovfjäril,Pieris rapae,1,imago/adult, , ,1533701,6281158,2025-08-26,2025-08-26,,
129199552,Rovfjäril,Pieris rapae,1,imago/adult, , ,1529916,6295358,2025-09-19,2025-09-19,,
129199115,Rovfjäril,Pieris rapae,1,imago/adult, , ,1534091,6283626,2025-07-14,2025-07-14,,
127110834,Rovfjäril,Pieris rapae,1,imago/adult, , ,1474622,6228280,2025-08-02,2025-08-02,,
127012962,Rovfjäril,Pieris rapae,1,imago/adult, , ,1474622,6228280,2025-07-29,2025-07-29,,
127123254,Rovfjäril,Pieris rapae,1, , ,födosökande,1293630,6478610,2025-08-03,2025-08-03,,
126816002,Rovfjäril,Pieris rapae,8,imago/adult, ,födosökande,1587155,6631286,2025-07-21,2025-07-21,,
126783373,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1583951,6621640,2025-07-19,2025-07-19,på lavendel,
126386178,Rovfjäril,Pieris rapae,1, , , ,1407258,6203678,2025-07-03,2025-07-03,,
125020201,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1538321,6247712,2025-05-05,2025-05-05,,
126980111,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1538321,6247712,2025-07-26,2025-07-26,,
126841998,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1538321,6247712,2025-07-19,2025-07-19,,
126968621,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1538321,6247712,2025-07-27,2025-07-27,,
126842136,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1538321,6247712,2025-07-20,2025-07-20,,
126909364,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1538321,6247712,2025-07-21,2025-07-21,,
127127051,Rovfjäril,Pieris rapae,noterad,,,,1525046,6562938,2025-08-03,2025-08-03,,
126934699,Rovfjäril,Pieris rapae,noterad,,,,1532463,6591715,2025-07-26,2025-07-26,,
127432220,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1284965,6339052,2025-08-12,2025-08-12,,
126695499,Rovfjäril,Pieris rapae,2, , , ,1624258,6578348,2025-07-16,2025-07-16,,
127795641,Rovfjäril,Pieris rapae,noterad,imago/adult,,födosökande,1275232,6398961,2025-07-23,2025-07-23,,Trädgård
127650144,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1502694,6464824,2025-07-26,2025-07-26,,åkerren
127650722,Rovfjäril,Pieris rapae,4,imago/adult, ,friflygande,1502468,6464957,2025-07-26,2025-07-26,,lövbryn mot åker
126661622,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1502773,6464801,2025-07-14,2025-07-14,,lövbryn mot åker
127649738,Rovfjäril,Pieris rapae,7,imago/adult, ,friflygande,1502547,6464639,2025-07-26,2025-07-26,,lövskogsbryn mot åker
127649880,Rovfjäril,Pieris rapae,3,imago/adult, ,friflygande,1502611,6464712,2025-07-26,2025-07-26,,åkerren
127650367,Rovfjäril,Pieris rapae,3,imago/adult, ,friflygande,1502773,6464801,2025-07-26,2025-07-26,,lövbryn mot åker
127649561,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1502725,6464487,2025-07-26,2025-07-26,,Åkerren mot vassområde
126413551,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1502647,6464771,2025-05-20,2025-05-20,,lövbryn mot åker
126724168,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1507710,6458020,2025-07-17,2025-07-17,,lövbryn vid strandtomt
127276103,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1605336,6670762,2025-08-05,2025-08-05,,
127298088,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1633800,6606399,2025-08-07,2025-08-07,,
127423939,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1617074,6596211,2025-08-12,2025-08-12,,
126786838,Rovfjäril,Pieris rapae,noterad, , ,födosökande,1269827,6422458,2025-07-20,2025-07-20,,
128205704,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1269827,6422458,2025-09-03,2025-09-03,,
128281245,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1255850,6421600,2025-09-07,2025-09-07,,
126832347,Rovfjäril,Pieris rapae,4,imago/adult, ,födosökande,1269827,6422458,2025-07-22,2025-07-22,,
126894281,Rovfjäril,Pieris rapae,6, , , ,1519653,6494564,2025-07-24,2025-07-24,,
126871021,Rovfjäril,Pieris rapae,30,imago/adult, ,friflygande,1267245,6396667,2025-07-23,2025-07-23,,
124509056,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1270691,6399086,2025-04-27,2025-04-27,,
126745772,Rovfjäril,Pieris rapae,noterad,imago/adult, ,friflygande,1272996,6420292,2025-07-18,2025-07-18,,
126871023,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1267245,6396667,2025-07-23,2025-07-23,,
126906769,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1266680,6400131,2025-07-25,2025-07-25,,
126906706,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1267437,6395949,2025-07-25,2025-07-25,,
125137664,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1261408,6405315,2025-05-16,2025-05-16,,
124935559,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1267163,6396167,2025-05-10,2025-05-10,,
125137337,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1268018,6397118,2025-05-15,2025-05-15,,
125390404,Rovfjäril,Pieris rapae,1,imago/adult,,friflygande,1555793,6532168,2025-05-25,2025-05-25,,
126699857,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1557528,6502308,2025-07-16,2025-07-16,,
127126570,Rovfjäril,Pieris rapae,1,imago/adult, ,födosökande,1557528,6502308,2025-08-03,2025-08-03,,
127064777,Rovfjäril,Pieris rapae,noterad,,,,1577387,6551911,2025-07-31,2025-07-31,,vägkant
126650937,Rovfjäril,Pieris rapae,3, , ,födosökande,1245083,6447554,2025-07-14,2025-07-14,,
128635168,Rovfjäril,Pieris rapae,1,imago/adult,hona,födosökande,1327780,6176370,2025-09-23,2025-09-23,,
128207037,Rovfjäril,Pieris rapae,3,imago/adult, ,friflygande,1328301,6177161,2025-09-04,2025-09-04,,
126953140,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1327565,6176972,2025-07-27,2025-07-27,,
126806624,Rovfjäril,Pieris rapae,2,imago/adult, ,födosökande,1326838,6177058,2025-07-21,2025-07-21,,
126670969,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1326838,6177058,2025-07-15,2025-07-15,,
128635167,Rovfjäril,Pieris rapae,1,imago/adult,hane,födosökande,1327780,6176370,2025-09-23,2025-09-23,,
126826210,Rovfjäril,Pieris rapae,2,imago/adult, ,födosökande,1326838,6177058,2025-07-22,2025-07-22,,
125545980,Rovfjäril,Pieris rapae,1,imago/adult,hona,födosökande,1327195,6176988,2025-05-30,2025-05-30,På hundkex.,
126511581,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1326838,6177058,2025-07-08,2025-07-08,,
126759927,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1326838,6177058,2025-07-19,2025-07-19,,
128049441,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1327565,6176972,2025-08-29,2025-08-29,,
127365926,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1325557,6182355,2025-08-10,2025-08-10,,
126648495,Rovfjäril,Pieris rapae,2,imago/adult, ,friflygande,1326838,6177058,2025-07-14,2025-07-14,,
126878797,Rovfjäril,Pieris rapae,1,imago/adult, ,friflygande,1326838,6177058,2025-07-24,2025-07-24,,
126585983,Rovfjäril,Pieris rapae,2, , ,friflygande,1549657,6288493,2025-07-10,2025-07-10,,
125898231,Rovfjäril,Pieris rapae,1, , ,friflygande,1501749,6293654,2025-06-12,2025-06-12,,
126974260,Rovfjäril,Pieris rapae,2, , ,födosökande,1435547,6212610,2025-07-23,2025-07-23,Lavendel,
126756967,Rovfjäril,Pieris rapae,3, , ,friflygande,1435547,6212610,2025-07-18,2025-07-18,,
123747996,Rovfjäril,Pieris rapae,2, , ,friflygande,1435547,6212610,2025-04-03,2025-04-03,sol +19,
126673782,Rovfjäril,Pieris rapae,2, , ,friflygande,1435547,6212610,2025-07-14,2025-07-14,,
124535530,Rovfjäril,Pieris rapae,1, , ,friflygande,1435547,6212610,2025-04-28,2025-04-28,,
127362748,Rovfjäril,Pieris rapae,2, , ,födosökande,1413083,6220741,2025-08-08,2025-08-08,fjärilsbuske,
128455223,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1535470,6266405,2025-09-13,2025-09-13,,
126567396,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1535470,6266405,2025-07-10,2025-07-10,,
126768318,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1535470,6266405,2025-07-19,2025-07-19,,
128646020,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1535470,6266405,2025-09-23,2025-09-23,,
128696943,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1535470,6266405,2025-09-25,2025-09-25,,
127455230,Rovfjäril,Pieris rapae,noterad,imago/adult, , ,1535470,6266405,2025-08-13,2025-08-13,,
