Observation GUID	Påträffad	Taxon ID	Vetenskapligt namn	Svenskt namn	Taxonkategori	Organismgrupp	Rödlistekategori	Observationens skyddsklass	Startdatum	Slutdatum	Starttid	Sluttid	WGS84 decimal (lat)	WGS84 decimal (lon)	SWEREF99TM X (öst)	SWEREF99TM Y (nord)	Geodetiskt datum	Koordinatnoggrannhet (m)	Lokal	Församling	Kommun	Län	Landskap	Observatör	Antal individer	Organismkvantitet	Organismkvantitetsenhet	Stadium/ålder	Kön	Aktivitet (Artportalen)	Verifieringsstatus	Osäker artbestämning	Aldrig funnen	Ej återfunnen	Projekt1 Namn	Dataset namn	Diffuserad	Skyddad
urn:lsid:artportalen.se:sighting:88223126	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-27	2020-09-27			59.38868	18.12687	677575	6587505	EPSG:4326	10	Trolldalstippen, Upl	Lidingö	Lidingö	Stockholm	Uppland	Göran Frisk, Kristina Nygren Frisk, Lennart Iselius	2	2		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88130467	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-22	2020-09-22			57.63671	11.91004	315547	6392468	EPSG:4326	75	Välens NR, Kannebäcksplan, Vg	Göteborg	Göteborg	Västra Götaland	Västergötland	Lars Erik Norbäck	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87355280	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-08	2020-08-08			57.75352	11.8691	313705	6405576	EPSG:4326	250	Osbäcken, Boh	Björlanda	Göteborg	Västra Götaland	Bohuslän	Pernilla Brandt	2	2		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87269098	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-27	2020-07-27	11:55	12:25	55.84133	13.6198	413571	6189282	EPSG:4326	248	Lyby-Askebacken, Sk	Lyby	Hörby	Skåne	Skåne	Örjan Fritz	7	7	ex.	imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:88257848	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-09-30	2020-09-30	12:30	13:19	56.83986	12.5768	352182	6302178	EPSG:4326	250	Suseåns mynning, Suseåns mynning, Eftra, Hl	Skrea	Falkenberg	Halland	Halland	Tommy Ekmark, Ilona Ekmark	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:87122543	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-27	2020-07-27			57.74311	11.93287	317445	6404244	EPSG:4326	150	Läkesbacken, Hisingsparken, Vg	Tuve	Göteborg	Västra Götaland	Västergötland	Pernilla Brandt	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:94836187	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-12	2021-07-12			59.36848	18.05744	673737	6585074	EPSG:4326	400	Frescati, NRM, Upl	Stockholm	Stockholm	Stockholm	Uppland	Tuomo Kolehmainen	2	2		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95034883	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-22	2021-07-22			57.55819	12.23141	334367	6382903	EPSG:4326	75	Lindås, Hl	Älvsåker	Kungsbacka	Halland	Halland	Tina Widén, Mats Ågren	1	1		imago/adult			Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95449232	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-08	2021-08-08	13:45	15:00	56.10646	13.09391	381456	6219565	EPSG:4326	400	Hörsdal, Sk	Västra Sönnarslöv	Klippan	Skåne	Skåne	Kent Ivarsson	4	4				födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:95260154	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-03	2021-08-03			58.01863	11.7571	308459	6435384	EPSG:4326	50	Trädgård i Klevaskog, Hakenäset, Tjörn, Boh	Valla	Tjörn	Västra Götaland	Bohuslän	Pernilla Brandt	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:113452765	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-07-20	2012-07-20			55.37165	13.44489	401448	6137250	EPSG:4326	50	Överstevägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113465727	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-07-13	2012-07-13			55.48415	13.40511	399214	6149826	EPSG:4326	50	Killerödsvägen, 500 m SSV Dalstorp, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113452733	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-07-20	2012-07-20			55.37032	13.45227	401912	6137092	EPSG:4326	50	Sanddyner O Beddinge strandhed, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	6	6		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113452790	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2012-08-04	2012-08-04			55.36608	13.44003	401126	6136637	EPSG:4326	50	Beddinge strandhed, väster, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624031	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-22	2021-08-22			55.49737	13.39208	398425	6151315	EPSG:4326	50	Hunneröds backar, norr, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113622576	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2016-07-13	2016-07-13			55.49601	13.3942	398555	6151161	EPSG:4326	50	Hunneröds mosse, västra betesmarken, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623457	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-08-07	2013-08-07			55.49726	13.39465	398587	6151300	EPSG:4326	50	Hunneröds backar, ostslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	8	8		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624852	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-26	2019-07-26			55.49737	13.39208	398425	6151315	EPSG:4326	50	Hunneröds backar, norr, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113626243	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2016-05-10	2016-05-10			55.48363	13.41402	399776	6149755	EPSG:4326	50	Killerödsvägen, 600 m VNV Tärnö, Sk	Gärdslöv	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621974	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-06	2018-07-06			55.49737	13.39208	398425	6151315	EPSG:4326	50	Hunneröds backar, norr, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	11	11		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624188	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-24	2021-07-24			55.49601	13.3942	398555	6151161	EPSG:4326	50	Hunneröds mosse, västra betesmarken, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	4	4		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624599	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-07-18	2020-07-18			55.49637	13.39142	398380	6151205	EPSG:4326	50	Hunneröds backar, sydslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624030	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-22	2021-08-22			55.49727	13.39743	398762	6151296	EPSG:4326	50	Hunneröds mosse, norra betesmarken, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621012	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2016-08-04	2016-08-04			55.36884	13.44817	401648	6136933	EPSG:4326	50	Beddinge strandhed, öster, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620482	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-12	2019-08-12			55.37307	13.44833	401669	6137403	EPSG:4326	50	Silvervingevägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620981	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2016-08-22	2016-08-22			55.37165	13.44489	401448	6137250	EPSG:4326	50	Överstevägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620564	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-05	2019-07-05			55.36884	13.44817	401648	6136933	EPSG:4326	50	Beddinge strandhed, öster, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624920	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-12	2019-07-12			55.49709	13.40024	398939	6151272	EPSG:4326	50	Hunneröds mosse, slåtterängen norr, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113626622	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-08-07	2013-08-07			55.48361	13.41196	399646	6149756	EPSG:4326	50	Killerödsvägen, 550 m SO Dalstorp, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624775	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-08-20	2019-08-20			55.49709	13.40024	398939	6151272	EPSG:4326	50	Hunneröds mosse, slåtterängen norr, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624275	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-13	2021-07-13			55.49726	13.39465	398587	6151300	EPSG:4326	50	Hunneröds backar, ostslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113626620	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-08-07	2013-08-07			55.48363	13.41402	399776	6149755	EPSG:4326	50	Killerödsvägen, 600 m VNV Tärnö, Sk	Gärdslöv	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113625503	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-15	2020-08-15			55.48483	13.403	399082	6149904	EPSG:4326	50	Killerödsvägen, 500 m SV Dalstorp, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621780	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-06-06	2013-06-06			55.37032	13.45227	401912	6137092	EPSG:4326	50	Sanddyner O Beddinge strandhed, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113625502	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-15	2020-08-15			55.48415	13.40511	399214	6149826	EPSG:4326	50	Killerödsvägen, 500 m SSV Dalstorp, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113623088	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-06	2014-08-06			55.49632	13.39867	398838	6151188	EPSG:4326	50	Hunneröds mosse, slåtterängen söder, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:109881883	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-20	2021-07-20			56.2453	13.1861	387596	6234861	EPSG:4326	2000	Eket, Sk	Rya	Örkelljunga	Skåne	Skåne	Carsten Fog	1	1					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621680	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-08-05	2013-08-05			55.36884	13.44817	401648	6136933	EPSG:4326	50	Beddinge strandhed, öster, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	8	8		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113621839	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-08-03	2018-08-03			55.49632	13.39867	398838	6151188	EPSG:4326	50	Hunneröds mosse, slåtterängen söder, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	10	10		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113625883	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2018-07-16	2018-07-16			55.48369	13.40759	399370	6149771	EPSG:4326	50	Killerödsvägen, 500 m S Dalstorp, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624028	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-08-22	2021-08-22			55.49458	13.39782	398780	6150997	EPSG:4326	50	Hunneröds mosse, fuktheden, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620565	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-05	2019-07-05			55.36823	13.44593	401505	6136868	EPSG:4326	50	Beddinge strandhed, öster-centralt, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113620226	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2020-08-22	2020-08-22			55.37307	13.44833	401669	6137403	EPSG:4326	50	Silvervingevägen, Beddingestrand, Sk	Lilla Beddinge	Trelleborg	Skåne	Skåne	Staffan Nilsson	2	2		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113622297	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2017-07-11	2017-07-11			55.49637	13.39142	398380	6151205	EPSG:4326	50	Hunneröds backar, sydslänten, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:113624854	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-26	2019-07-26			55.49601	13.3942	398555	6151161	EPSG:4326	50	Hunneröds mosse, västra betesmarken, Sk	Börringe	Svedala	Skåne	Skåne	Staffan Nilsson	3	3		imago/adult		friflygande	Ovaliderad	False	False	False	Svensk Dagfjärilsövervakning	Artportalen	False	False
urn:lsid:artportalen.se:sighting:119282989	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2021-07-12	2021-07-12			57.38666	15.81354	548906	6360721	EPSG:4326	25	Södra Långgatan 27A, Målilla, Sm	Målilla	Hultsfred	Kalmar	Småland	Calle Ljungberg	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:112158494	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2013-07-25	2013-07-25			55.9892	14.14745	446814	6205206	EPSG:4326	100	Åsums fure, delomr 49, 170 m O om Wendesområdets stora grind, Sk	Kristianstad	Kristianstad	Skåne	Skåne	Nils Otto Nilsson						födosökande	Ovaliderad	False	False	False	Uppdrag Åsums fure	Artportalen	False	False
urn:lsid:artportalen.se:sighting:132323436	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-15	2019-07-15			58.63294	14.04043	444286	6499579	EPSG:4326	25	Trästena, Vg	Fägre	Töreboda	Västra Götaland	Västergötland	Thomas Appelqvist, Ola Bengtsson	2	2	ex.				Ovaliderad	False	False	False	Gaddstekelövervakning i Västra Götalands län	Artportalen	False	False
urn:lsid:artportalen.se:sighting:130844039	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2019-07-29	2019-08-11			55.56939	12.92672	369270	6160107	EPSG:4326	10	SIIP Trap ID 2, Limhamns kalkbrott, Sk	Malmö	Malmö	Skåne	Skåne	Station Linné	1	1	ex.	imago/adult			Ovaliderad	False	False	False	Svenska InsektsInventeringsProjektet	Artportalen	False	False
urn:lsid:artportalen.se:sighting:16094232	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-07-12	2014-07-12			57.53506	16.074	564303	6377457	EPSG:4326	1000	Bostorp, Vimmerby, Sm	Tuna	Vimmerby	Kalmar	Småland	Tomas Nilsson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16079271	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-07-09	2014-07-09			56.35936	16.41564	587466	6246976	EPSG:4326	100	Degerhamns alunskifferbrott, Fågelsjön, Öl	Södra Möckleby	Mörbylånga	Kalmar	Öland	Joakim Johansson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16066422	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-07-06	2014-07-06			57.54013	18.14233	688076	6381866	EPSG:4326	500	NasumeMyr Tofta, Gtl	Tofta	Gotland	Gotland	Gotland	Båtel Enekvist	3	3					Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16458789	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-07	2014-08-07			57.2438	16.06783	564442	6345030	EPSG:4326	750	Tullen, Sm	Högsby	Högsby	Kalmar	Småland	Christer Håkansson, Bill Andersson	5	5		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16482270	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-01	2014-08-01	16:15	18:00	57.50539	11.9876	319526	6377649	EPSG:4326	500	Kyrkobyn, Hl	Släp	Kungsbacka	Halland	Halland	Uno Unger	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16602803	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-09-16	2014-09-16			58.07332	11.8003	311298	6441347	EPSG:4326	75	Stenungsön 2, Boh	Norum	Stenungsund	Västra Götaland	Bohuslän	Göran Persson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16612672	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-09-22	2014-09-22	14:40	16:45	57.39841	12.10996	326348	6365427	EPSG:4326	100	Fågeltornsparkeringen, Tjolöholm, Hl	Fjärås	Kungsbacka	Halland	Halland	Uno Unger, Eva Åkesson	1	1		imago/adult		friflygande	Ovaliderad	False	False	False		Artportalen	False	False
urn:lsid:artportalen.se:sighting:16548836	True	201040	Pieris rapae	rovfjäril	species	Fjärilar	LC	1	2014-08-29	2014-08-29			57.86703	11.92807	317786	6418045	EPSG:4326	100	Ytterby  Tunge, Boh	Ytterby	Kungälv	Västra Götaland	Bohuslän	Göran Persson	1	1		imago/adult		födosökande	Ovaliderad	False	False	False		Artportalen	False	False
